,APCP_surface_total,APCP_surface_total,APCP_surface_total,APCP_surface_total,APCP_surface_total,APCP_surface_total,TMP_2maboveground_mean,TMP_2maboveground_mean,TMP_2maboveground_mean,TMP_2maboveground_mean,TMP_2maboveground_mean,TMP_2maboveground_mean,SPFH_2maboveground_mean,SPFH_2maboveground_mean,SPFH_2maboveground_mean,SPFH_2maboveground_mean,SPFH_2maboveground_mean,SPFH_2maboveground_mean,ari_ix_sav,ari_ix_sav,ari_ix_sav,ari_ix_sav,ari_ix_sav,ari_ix_sav
,count,mean,median,std,q25,q75,count,mean,median,std,q25,q75,count,mean,median,std,q25,q75,count,mean,median,std,q25,q75
cluster,,,,,,,,,,,,,,,,,,,,,,,,
0,4636,893.9546320755734,956.126132712827,376.49525042510754,616.7374045636896,1201.02918397734,4636,282.2843811584903,281.5925525351063,3.371476740680699,281.1564056042173,284.9311677170592,4636,0.0062938628561014336,0.006287444359319741,0.001518417618006417,0.005596186796495008,0.007833685877992158,5122,0.7044176016044905,0.7853722354355454,0.19049470914703026,0.4982927587139422,0.8756219477190632
1,24774,956.3954744509708,960.80560927645,247.66581617521237,764.182706548016,1131.67496279633,24774,283.3495016014891,283.03444993932675,1.90083066119072,281.99541706887914,284.6358610499243,24774,0.007081102568491946,0.0070362957279958005,0.0008218271667792289,0.0067053313058634415,0.00758097630080775,26615,0.8109686652638276,0.8129144950014736,0.135018362741354,0.7853722354355454,0.900007797777099
2,25416,1101.8273205052017,1115.0786739254672,241.1423449912721,920.200850774054,1250.0202407124655,25416,284.86394278583504,284.7278389200749,1.5774972338583382,284.06105031128396,285.6084825285191,25416,0.007666309314194722,0.0076531755951341415,0.0007263960749652015,0.00726639663256715,0.008014008068483808,26696,0.9001861493951349,0.9289822535995422,0.1472318936154362,0.8692011997028252,0.9976544162643236
3,4645,1041.142154246267,1180.812509178,322.0198166650968,925.387070721,1248.306266398,4645,283.4180145060772,284.7433837012357,3.338637194333537,282.7909136439345,285.4289830280507,4645,0.00718620136005708,0.007742888605214934,0.0013807156174305535,0.007407183783899791,0.00801940027884415,5125,0.9118519834957285,0.900007797777099,0.058122185684345413,0.900007797777099,0.9600741611182791
4,2811,1079.3719092573729,1046.928333704654,145.89297137454835,979.667784841086,1235.079693101195,2811,283.88602457031186,283.89023639322755,0.8559148818816167,282.9407438226633,284.4709157446077,2811,0.007136961904319288,0.0069717728676176,0.0002620935744254932,0.006922665710282692,0.007299159288708692,2811,0.9432446439640083,0.9557021685792704,0.04362588258028892,0.9557021685792704,0.9557021685792704
5,20495,958.6670584070456,978.4151443974575,350.9708208558492,782.800736925584,1194.453498441636,20495,282.9116527811931,283.259862846697,3.598928177532021,281.4204721680231,285.2714382265647,20495,0.00686220888356608,0.007032940218263651,0.0014933819382166203,0.006569583798746575,0.007770818899405383,22944,0.7916563049304041,0.8036161648881992,0.14584387128431875,0.6936917217666542,0.8914025770934413
